id, time, nodeaddr, appeui, gwaddr, modulation, datarate, snr, rssi, freq, lat, lon, alt, accuracy, hdop, sats, provider, user_agent
143399060, 2020-03-24 13:55:52, rfsee_drivetest_unit_4, rfsee_ttnmapper, AA555A00080E0096, LORA, SF9BW125, -4.00, -116.00, 867.300, 51.941265, 4.242794, -6.0, 0.00, 1.2, 0, hdop, null
143399061, 2020-03-24 13:55:52, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, 2.20, -113.00, 867.300, 51.941265, 4.242794, -6.0, 0.00, 1.2, 0, hdop, null
143399062, 2020-03-24 13:55:52, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B0806028A, LORA, SF9BW125, -12.20, -120.00, 867.300, 51.941265, 4.242794, -6.0, 0.00, 1.2, 0, hdop, null
143399063, 2020-03-24 13:55:52, rfsee_drivetest_unit_4, rfsee_ttnmapper, B827EBFFFEAA660C, LORA, SF9BW125, -11.80, -122.00, 867.300, 51.941265, 4.242794, -6.0, 0.00, 1.2, 0, hdop, null
143399064, 2020-03-24 13:55:52, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, 4.80, -111.00, 867.300, 51.941265, 4.242794, -6.0, 0.00, 1.2, 0, hdop, null
143399065, 2020-03-24 13:55:52, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030937, LORA, SF9BW125, 2.80, -125.00, 867.300, 51.941265, 4.242794, -6.0, 0.00, 1.2, 0, hdop, null
143399066, 2020-03-24 13:55:52, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, 0.00, -119.00, 867.300, 51.941265, 4.242794, -6.0, 0.00, 1.2, 0, hdop, null
143399067, 2020-03-24 13:55:52, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030934, LORA, SF9BW125, -5.80, -125.00, 867.300, 51.941265, 4.242794, -6.0, 0.00, 1.2, 0, hdop, null
143398989, 2020-03-24 13:55:42, rfsee_drivetest_unit_4, rfsee_ttnmapper, AA555A00080E0096, LORA, SF9BW125, -3.00, -113.00, 868.100, 51.943218, 4.240369, -3.0, 0.00, 1.2, 0, hdop, null
143398990, 2020-03-24 13:55:42, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B0806028A, LORA, SF9BW125, -11.50, -121.00, 868.100, 51.943218, 4.240369, -3.0, 0.00, 1.2, 0, hdop, null
143398991, 2020-03-24 13:55:42, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F508E, LORA, SF9BW125, -2.20, -115.00, 868.100, 51.943218, 4.240369, -3.0, 0.00, 1.2, 0, hdop, null
143398992, 2020-03-24 13:55:42, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -0.50, -115.00, 868.100, 51.943218, 4.240369, -3.0, 0.00, 1.2, 0, hdop, null
143398993, 2020-03-24 13:55:42, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030937, LORA, SF9BW125, 2.20, -123.00, 868.100, 51.943218, 4.240369, -3.0, 0.00, 1.2, 0, hdop, null
143398948, 2020-03-24 13:55:32, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B0806075D, LORA, SF9BW125, -4.80, -119.00, 867.300, 51.945202, 4.237880, -3.0, 0.00, 1.2, 0, hdop, null
143398949, 2020-03-24 13:55:32, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, 3.50, -120.00, 867.300, 51.945202, 4.237880, -3.0, 0.00, 1.2, 0, hdop, null
143398950, 2020-03-24 13:55:32, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08060767, LORA, SF9BW125, 3.50, -119.00, 867.300, 51.945202, 4.237880, -3.0, 0.00, 1.2, 0, hdop, null
143398899, 2020-03-24 13:55:21, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030937, LORA, SF9BW125, -1.20, -119.00, 867.700, 51.947252, 4.235369, -1.0, 0.00, 1.2, 0, hdop, null
143398841, 2020-03-24 13:55:12, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08060767, LORA, SF9BW125, 0.50, -107.00, 867.300, 51.949129, 4.233674, -2.0, 0.00, 1.2, 0, hdop, null
143398834, 2020-03-24 13:55:11, rfsee_drivetest_unit_4, rfsee_ttnmapper, B827EBFFFEAA660C, LORA, SF9BW125, -9.80, -123.00, 867.300, 51.949129, 4.233674, -2.0, 0.00, 1.2, 0, hdop, null
143398835, 2020-03-24 13:55:11, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, 7.20, -107.00, 867.300, 51.949129, 4.233674, -2.0, 0.00, 1.2, 0, hdop, null
143398836, 2020-03-24 13:55:11, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -1.00, -111.00, 867.300, 51.949129, 4.233674, -2.0, 0.00, 1.2, 0, hdop, null
143398837, 2020-03-24 13:55:11, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030937, LORA, SF9BW125, -2.20, -115.00, 867.300, 51.949129, 4.233674, -2.0, 0.00, 1.2, 0, hdop, null
143398788, 2020-03-24 13:55:01, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, 1.00, -103.00, 868.500, 51.951060, 4.232623, 0.0, 0.00, 1.2, 0, hdop, null
143398789, 2020-03-24 13:55:01, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -5.00, -105.00, 868.500, 51.951060, 4.232623, 0.0, 0.00, 1.2, 0, hdop, null
143398790, 2020-03-24 13:55:01, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030937, LORA, SF9BW125, -0.20, -108.00, 868.500, 51.951060, 4.232623, 0.0, 0.00, 1.2, 0, hdop, null
143398745, 2020-03-24 13:54:51, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08060767, LORA, SF9BW125, 3.20, -115.00, 867.300, 51.953303, 4.231872, -1.0, 0.00, 1.7, 0, hdop, null
143398738, 2020-03-24 13:54:50, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B0806028A, LORA, SF9BW125, -8.50, -120.00, 867.300, 51.953303, 4.231872, -1.0, 0.00, 1.7, 0, hdop, null
143398739, 2020-03-24 13:54:50, rfsee_drivetest_unit_4, rfsee_ttnmapper, AA555A00080E0096, LORA, SF9BW125, -5.50, -115.00, 867.300, 51.953303, 4.231872, -1.0, 0.00, 1.7, 0, hdop, null
143398740, 2020-03-24 13:54:50, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, 3.20, -115.00, 867.300, 51.953303, 4.231872, -1.0, 0.00, 1.7, 0, hdop, null
143398741, 2020-03-24 13:54:50, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, 5.20, -109.00, 867.300, 51.953303, 4.231872, -1.0, 0.00, 1.7, 0, hdop, null
143398742, 2020-03-24 13:54:50, rfsee_drivetest_unit_4, rfsee_ttnmapper, 7076FF00560501EC, LORA, SF9BW125, -5.80, -114.00, 867.300, 51.953303, 4.231872, -1.0, 0.00, 1.7, 0, hdop, null
143398743, 2020-03-24 13:54:50, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030937, LORA, SF9BW125, 3.80, -119.00, 867.300, 51.953303, 4.231872, -1.0, 0.00, 1.7, 0, hdop, null
143398744, 2020-03-24 13:54:50, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B0806075D, LORA, SF9BW125, -3.20, -117.00, 867.300, 51.953303, 4.231872, -1.0, 0.00, 1.7, 0, hdop, null
143398687, 2020-03-24 13:54:40, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, 7.50, -109.00, 867.300, 51.955577, 4.231099, -4.0, 0.00, 1.2, 0, hdop, null
143398645, 2020-03-24 13:54:31, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, 2.20, -114.00, 867.100, 51.957895, 4.230069, -5.0, 0.00, 1.2, 0, hdop, null
143398636, 2020-03-24 13:54:30, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, -0.80, -112.00, 867.100, 51.957895, 4.230069, -5.0, 0.00, 1.2, 0, hdop, null
143398637, 2020-03-24 13:54:30, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -5.00, -119.00, 867.100, 51.957895, 4.230069, -5.0, 0.00, 1.2, 0, hdop, null
143398592, 2020-03-24 13:54:20, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -4.00, -117.00, 867.900, 51.960094, 4.228052, -4.0, 0.00, 1.2, 0, hdop, null
143398593, 2020-03-24 13:54:20, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030937, LORA, SF9BW125, 1.50, -117.00, 867.900, 51.960094, 4.228052, -4.0, 0.00, 1.2, 0, hdop, null
143398386, 2020-03-24 13:53:29, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, 6.50, -112.00, 867.900, 51.969632, 4.218182, -3.0, 0.00, 1.2, 0, hdop, null
143398384, 2020-03-24 13:53:28, rfsee_drivetest_unit_4, rfsee_ttnmapper, 7076FF00560501EC, LORA, SF9BW125, -2.50, -114.00, 867.900, 51.969632, 4.218182, -3.0, 0.00, 1.2, 0, hdop, null
143398385, 2020-03-24 13:53:28, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030937, LORA, SF9BW125, -7.50, -117.00, 867.900, 51.969632, 4.218182, -3.0, 0.00, 1.2, 0, hdop, null
143398323, 2020-03-24 13:53:18, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, 2.80, -117.00, 867.700, 51.971102, 4.216744, -3.0, 0.00, 1.2, 0, hdop, null
143398224, 2020-03-24 13:52:58, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, 2.00, -114.00, 868.100, 51.972293, 4.215971, -4.0, 0.00, 1.2, 0, hdop, null
143398219, 2020-03-24 13:52:57, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -6.80, -114.00, 868.100, 51.972293, 4.215971, -4.0, 0.00, 1.2, 0, hdop, null
143398182, 2020-03-24 13:52:47, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, 0.00, -115.00, 867.700, 51.972261, 4.217087, -4.0, 0.00, 1.2, 0, hdop, null
143398183, 2020-03-24 13:52:47, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -5.20, -114.00, 867.700, 51.972261, 4.217087, -4.0, 0.00, 1.2, 0, hdop, null
143398184, 2020-03-24 13:52:47, rfsee_drivetest_unit_4, rfsee_ttnmapper, 7076FF00560501EC, LORA, SF9BW125, -8.20, -114.00, 867.700, 51.972261, 4.217087, -4.0, 0.00, 1.2, 0, hdop, null
143398185, 2020-03-24 13:52:47, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030937, LORA, SF9BW125, -7.00, -115.00, 867.700, 51.972261, 4.217087, -4.0, 0.00, 1.2, 0, hdop, null
143398092, 2020-03-24 13:52:26, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -11.20, -104.00, 868.500, 51.972304, 4.217302, -4.0, 0.00, 1.2, 0, hdop, null
143398093, 2020-03-24 13:52:26, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030937, LORA, SF9BW125, -4.50, -113.00, 868.500, 51.972304, 4.217302, -4.0, 0.00, 1.2, 0, hdop, null
143398094, 2020-03-24 13:52:26, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, -4.00, -106.00, 868.500, 51.972304, 4.217302, -4.0, 0.00, 1.2, 0, hdop, null
143398055, 2020-03-24 13:52:16, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, -3.50, -115.00, 868.100, 51.972314, 4.217409, -3.0, 0.00, 1.2, 0, hdop, null
143398056, 2020-03-24 13:52:16, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -6.80, -114.00, 868.100, 51.972314, 4.217409, -3.0, 0.00, 1.2, 0, hdop, null
143398057, 2020-03-24 13:52:16, rfsee_drivetest_unit_4, rfsee_ttnmapper, 7076FF00560501EC, LORA, SF9BW125, -9.50, -109.00, 868.100, 51.972314, 4.217409, -3.0, 0.00, 1.2, 0, hdop, null
143398063, 2020-03-24 13:52:16, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, 7.50, -115.00, 868.100, 51.972314, 4.217409, -3.0, 0.00, 1.2, 0, hdop, null
143398010, 2020-03-24 13:52:06, rfsee_drivetest_unit_4, rfsee_ttnmapper, 7076FF00560501EC, LORA, SF9BW125, -8.20, -118.00, 867.900, 51.972658, 4.219040, -3.0, 0.00, 1.2, 0, hdop, null
143398011, 2020-03-24 13:52:06, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08060767, LORA, SF9BW125, -5.50, -118.00, 867.900, 51.972658, 4.219040, -3.0, 0.00, 1.2, 0, hdop, null
143397978, 2020-03-24 13:51:55, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, 2.00, -113.00, 867.100, 51.972765, 4.221465, -3.0, 0.00, 1.2, 0, hdop, null
143397979, 2020-03-24 13:51:55, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, -4.50, -121.00, 867.100, 51.972765, 4.221465, -3.0, 0.00, 1.2, 0, hdop, null
143397918, 2020-03-24 13:51:45, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -1.20, -108.00, 868.500, 51.972776, 4.224104, -3.0, 0.00, 1.2, 0, hdop, null
143397919, 2020-03-24 13:51:45, rfsee_drivetest_unit_4, rfsee_ttnmapper, 7076FF00560501EC, LORA, SF9BW125, -8.00, -114.00, 868.500, 51.972776, 4.224104, -3.0, 0.00, 1.2, 0, hdop, null
143397845, 2020-03-24 13:51:25, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, 2.50, -111.00, 867.700, 51.972668, 4.227945, -3.0, 0.00, 1.2, 0, hdop, null
143397842, 2020-03-24 13:51:24, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, 0.50, -115.00, 867.700, 51.972668, 4.227945, -3.0, 0.00, 1.2, 0, hdop, null
143397843, 2020-03-24 13:51:24, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08060767, LORA, SF9BW125, 2.50, -115.00, 867.700, 51.972668, 4.227945, -3.0, 0.00, 1.2, 0, hdop, null
143397803, 2020-03-24 13:51:14, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, -1.00, -113.00, 867.300, 51.972389, 4.227923, -4.0, 0.00, 1.2, 0, hdop, null
143397804, 2020-03-24 13:51:14, rfsee_drivetest_unit_4, rfsee_ttnmapper, 7076FF00560501EC, LORA, SF9BW125, -6.80, -119.00, 867.300, 51.972389, 4.227923, -4.0, 0.00, 1.2, 0, hdop, null
143397805, 2020-03-24 13:51:14, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -2.00, -119.00, 867.300, 51.972389, 4.227923, -4.0, 0.00, 1.2, 0, hdop, null
143397759, 2020-03-24 13:51:04, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, -3.80, -113.00, 867.900, 51.971692, 4.227215, -4.0, 0.00, 1.2, 0, hdop, null
143397762, 2020-03-24 13:51:04, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B0806075D, LORA, SF9BW125, -8.50, -117.00, 867.900, 51.971692, 4.227215, -4.0, 0.00, 1.2, 0, hdop, null
143397705, 2020-03-24 13:50:54, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, -3.80, -115.00, 867.100, 51.971338, 4.225477, -5.0, 0.00, 1.2, 0, hdop, null
143397706, 2020-03-24 13:50:54, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -1.80, -117.00, 867.100, 51.971338, 4.225477, -5.0, 0.00, 1.2, 0, hdop, null
143397709, 2020-03-24 13:50:54, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08060767, LORA, SF9BW125, -2.80, -117.00, 867.100, 51.971338, 4.225477, -5.0, 0.00, 1.2, 0, hdop, null
143397606, 2020-03-24 13:50:33, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, -7.00, -115.00, 867.700, 51.970458, 4.222666, -3.0, 0.00, 1.2, 0, hdop, null
143397607, 2020-03-24 13:50:33, rfsee_drivetest_unit_4, rfsee_ttnmapper, 7076FF00560501EC, LORA, SF9BW125, -9.20, -117.00, 867.700, 51.970458, 4.222666, -3.0, 0.00, 1.2, 0, hdop, null
143397613, 2020-03-24 13:50:33, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08060767, LORA, SF9BW125, -2.50, -115.00, 867.700, 51.970458, 4.222666, -3.0, 0.00, 1.2, 0, hdop, null
143397571, 2020-03-24 13:50:25, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, 3.20, -115.00, 867.300, 51.970351, 4.221872, -2.0, 0.00, 2.4, 0, hdop, null
143397567, 2020-03-24 13:50:23, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, -1.00, -113.00, 867.300, 51.970351, 4.221872, -2.0, 0.00, 2.4, 0, hdop, null
143397568, 2020-03-24 13:50:23, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -3.80, -103.00, 867.300, 51.970351, 4.221872, -2.0, 0.00, 2.4, 0, hdop, null
143396660, 2020-03-24 13:46:38, rfsee_drivetest_unit_4, rfsee_ttnmapper, AA555A00080E0096, LORA, SF9BW125, -5.20, -119.00, 867.900, 51.970383, 4.221937, -3.0, 0.00, 1.3, 0, hdop, null
143396661, 2020-03-24 13:46:38, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -10.80, -119.00, 867.900, 51.970383, 4.221937, -3.0, 0.00, 1.3, 0, hdop, null
143396662, 2020-03-24 13:46:38, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, 6.00, -115.00, 867.900, 51.970383, 4.221937, -3.0, 0.00, 1.3, 0, hdop, null
143396663, 2020-03-24 13:46:38, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08060767, LORA, SF9BW125, -3.50, -120.00, 867.900, 51.970383, 4.221937, -3.0, 0.00, 1.3, 0, hdop, null
143396619, 2020-03-24 13:46:27, rfsee_drivetest_unit_4, rfsee_ttnmapper, AA555A00080E0096, LORA, SF9BW125, -7.20, -120.00, 867.100, 51.970308, 4.221937, -3.0, 0.00, 1.2, 0, hdop, null
143396620, 2020-03-24 13:46:27, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, -4.00, -109.00, 867.100, 51.970308, 4.221937, -3.0, 0.00, 1.2, 0, hdop, null
143396621, 2020-03-24 13:46:27, rfsee_drivetest_unit_4, rfsee_ttnmapper, 7076FF00560501EC, LORA, SF9BW125, -5.20, -115.00, 867.100, 51.970308, 4.221937, -3.0, 0.00, 1.2, 0, hdop, null
143396622, 2020-03-24 13:46:27, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08060767, LORA, SF9BW125, -11.00, -115.00, 867.100, 51.970308, 4.221937, -3.0, 0.00, 1.2, 0, hdop, null
143396623, 2020-03-24 13:46:27, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, 5.80, -114.00, 867.100, 51.970308, 4.221937, -3.0, 0.00, 1.2, 0, hdop, null
143396583, 2020-03-24 13:46:18, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030934, LORA, SF9BW125, -8.80, -119.00, 867.700, 51.970394, 4.222194, -3.0, 0.00, 1.2, 0, hdop, null
143396578, 2020-03-24 13:46:17, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, -5.00, -112.00, 867.700, 51.970394, 4.222194, -3.0, 0.00, 1.2, 0, hdop, null
143396579, 2020-03-24 13:46:17, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, 0.20, -115.00, 867.700, 51.970394, 4.222194, -3.0, 0.00, 1.2, 0, hdop, null
143396580, 2020-03-24 13:46:17, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030937, LORA, SF9BW125, -3.20, -117.00, 867.700, 51.970394, 4.222194, -3.0, 0.00, 1.2, 0, hdop, null
143396581, 2020-03-24 13:46:17, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B0806075D, LORA, SF9BW125, -10.00, -117.00, 867.700, 51.970394, 4.222194, -3.0, 0.00, 1.2, 0, hdop, null
143396582, 2020-03-24 13:46:17, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, -0.80, -115.00, 867.700, 51.970394, 4.222194, -3.0, 0.00, 1.2, 0, hdop, null
143396514, 2020-03-24 13:45:57, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, -7.20, -115.00, 867.900, 51.971413, 4.221872, -5.0, 0.00, 1.2, 0, hdop, null
143396515, 2020-03-24 13:45:57, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -5.00, -120.00, 867.900, 51.971413, 4.221872, -5.0, 0.00, 1.2, 0, hdop, null
143396516, 2020-03-24 13:45:57, rfsee_drivetest_unit_4, rfsee_ttnmapper, 7076FF00560501EC, LORA, SF9BW125, -5.50, -117.00, 867.900, 51.971413, 4.221872, -5.0, 0.00, 1.2, 0, hdop, null
143396357, 2020-03-24 13:45:15, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, -6.20, -107.00, 868.300, 51.971606, 4.217130, -6.0, 0.00, 1.2, 0, hdop, null
143396281, 2020-03-24 13:44:55, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, -6.20, -109.00, 868.500, 51.971585, 4.217130, -8.0, 0.00, 1.2, 0, hdop, null
143396140, 2020-03-24 13:44:24, rfsee_drivetest_unit_4, rfsee_ttnmapper, AA555A00080E0096, LORA, SF9BW125, -3.50, -117.00, 867.300, 51.967250, 4.220778, -6.0, 0.00, 1.2, 0, hdop, null
143396141, 2020-03-24 13:44:24, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, 1.20, -113.00, 867.300, 51.967250, 4.220778, -6.0, 0.00, 1.2, 0, hdop, null
143396104, 2020-03-24 13:44:14, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, 0.20, -115.00, 868.100, 51.964965, 4.223160, -5.0, 0.00, 1.2, 0, hdop, null
143396105, 2020-03-24 13:44:14, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, 4.80, -117.00, 868.100, 51.964965, 4.223160, -5.0, 0.00, 1.2, 0, hdop, null
143396111, 2020-03-24 13:44:14, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, 0.80, -109.00, 868.100, 51.964965, 4.223160, -5.0, 0.00, 1.2, 0, hdop, null
143396077, 2020-03-24 13:44:04, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080E0021, LORA, SF9BW125, -5.50, -111.00, 868.100, 51.962884, 4.225348, -5.0, 0.00, 1.2, 0, hdop, null
143396065, 2020-03-24 13:44:03, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B0806028A, LORA, SF9BW125, -10.80, -120.00, 868.100, 51.962884, 4.225348, -5.0, 0.00, 1.2, 0, hdop, null
143396066, 2020-03-24 13:44:03, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, 2.50, -112.00, 868.100, 51.962884, 4.225348, -5.0, 0.00, 1.2, 0, hdop, null
143396067, 2020-03-24 13:44:03, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -6.50, -113.00, 868.100, 51.962884, 4.225348, -5.0, 0.00, 1.2, 0, hdop, null
143396022, 2020-03-24 13:43:53, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, 8.20, -107.00, 867.900, 51.960813, 4.227473, -4.0, 0.00, 1.2, 0, hdop, null
143396023, 2020-03-24 13:43:53, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030937, LORA, SF9BW125, -1.20, -119.00, 867.900, 51.960813, 4.227473, -4.0, 0.00, 1.2, 0, hdop, null
143396024, 2020-03-24 13:43:53, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08060767, LORA, SF9BW125, -4.00, -114.00, 867.900, 51.960813, 4.227473, -4.0, 0.00, 1.2, 0, hdop, null
143395927, 2020-03-24 13:43:32, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, 0.50, -105.00, 868.500, 51.956210, 4.231099, -3.0, 0.00, 1.2, 0, hdop, null
143395886, 2020-03-24 13:43:22, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, 10.20, -101.00, 868.100, 51.953796, 4.231957, -1.0, 0.00, 1.2, 0, hdop, null
143395887, 2020-03-24 13:43:22, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B080309D3, LORA, SF9BW125, -2.50, -106.00, 868.100, 51.953796, 4.231957, -1.0, 0.00, 1.2, 0, hdop, null
143395888, 2020-03-24 13:43:22, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08030937, LORA, SF9BW125, 0.50, -111.00, 868.100, 51.953796, 4.231957, -1.0, 0.00, 1.2, 0, hdop, null
143395889, 2020-03-24 13:43:22, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08060767, LORA, SF9BW125, 4.00, -108.00, 868.100, 51.953796, 4.231957, -1.0, 0.00, 1.2, 0, hdop, null
143395841, 2020-03-24 13:43:12, rfsee_drivetest_unit_4, rfsee_ttnmapper, 0000024B08060767, LORA, SF9BW125, 3.20, -111.00, 867.300, 51.951382, 4.232794, -4.0, 0.00, 1.2, 0, hdop, null
143395833, 2020-03-24 13:43:12, rfsee_drivetest_unit_4, rfsee_ttnmapper, FCC23DFFFE0F83BD, LORA, SF9BW125, 9.80, -99.00, 867.300, 51.951382, 4.232794, -4.0, 0.00, 1.2, 0, hdop, null
